,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
708,,,,,,L161215A01-1,IA,Z101,20MnCrS5-2+S,JX2266-2016-03,0.274000,67.000,0.000,20161026000009,20161026005830,20161107201322,20161107201331,20161030084257,20161125235707,L161215A01,11
709,,,,,,L161261A01-1,IA,Z101,20MnCrS5-2+S,JX2266-2016-03,100.000000,67.000,0.000,20161026005630,20161026005830,20161107201331,20161107210449,20161110192657,20161125063210,L161261A01,11
710,,,,,,GW63862A01-1,IA,Z101,SCM440H,XCJS-043-2002,0.188000,70.000,0.000,20161026000006,20161026005830,20161107210449,20161107210455,20161026043448,20161125235953,GW63862A01,21
711,,,,,,G16B021A01-1,IA,Z101,16MnCrS5,JX579-2013-01,9.000000,70.000,0.000,20161026000505,20161026005830,20161107210455,20161107210932,20161026040946,20161125232928,G16B021A01,21
712,,,,,,GW64055A02-1,IA,Z101,20MnCr5,XCJS-818-2016-01,100.000000,70.000,0.000,20161026005630,20161026005830,20161107210932,20161107220051,20161030010734,20161125183903,GW64055A02,21
713,,,,,,GW64055A02-2,IA,Z101,20MnCr5,XCJS-818-2016-01,65.500000,70.000,0.000,20161026003700,20161026005830,20161107220051,20161107223427,20161027220436,20161125202946,GW64055A02,21
714,,,,,,G16A319H01-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.356000,70.000,0.000,20161026000119,20161026005830,20161107223427,20161107223540,20161026015435,20161125235200,G16A319H01,21
715,,,,,,G16A285C01-1,IA,Z101,20CrMoH,JX484-2010-05,15.000000,70.000,0.000,20161026000000,20161026000000,20161107223540,20161107224321,20161026000756,20161125235054,G16A285C01,12
716,,,,,,G169589A01-1,IA,Z101,SAE4150,JX1525-2013-02,33.764000,70.000,0.000,20161026001904,20161026005830,20161107224321,20161107230041,20161026194815,20161125224323,G169589A01,11
717,,,,,,G16A226A04-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,26.000000,70.000,0.000,20161026001441,20161026005830,20161107230041,20161107231401,20161026150520,20161125223148,G16A226A04,21
718,,,,,,G16A228A04-1,IA,Z101,42CrMo4,JX230-2012-07,20.000000,70.000,0.000,20161026001118,20161026005830,20161107231401,20161107232417,20161026121121,20161125224924,G16A228A04,21
719,,,,,,G16A239C01-1,IA,Z101,20MnCrS5 HayB,XCJS-831-2016-01,100.000000,70.000,0.000,20161026005630,20161026005830,20161107232417,20161108001536,20161102180324,20161125182049,G16A239C01,11
720,,,,,,G16A220E01-1,IA,Z101,C70S6BY,JX1485-2012-01,50.000000,70.000,0.000,20161026002815,20161026005830,20161108001536,20161108004115,20161027180830,20161125203313,G16A220E01,21
721,,,,,,G16A221A03-1,IA,Z101,SAE8620H,JX2475-2015-01,50.000000,70.000,0.000,20161026002815,20161026005830,20161108004115,20161108010654,20161027085614,20161125212705,G16A221A03,11
722,,,,,,G16A470B05-1,IA,Z101,20CrMoH,JX2569-2015-01,0.712000,70.000,0.000,20161026000024,20161026005830,20161108010654,20161108010716,20161026043457,20161125235934,G16A470B05,21
723,,,,,,G16A470D06-1,IA,Z101,SAE8620H,JX483-2008-02,20.000000,70.000,0.000,20161026001118,20161026005830,20161108010716,20161108011732,20161026051706,20161125234752,G16A470D06,11
724,,,,,,G16A477A02-1,IA,Z101,C70MOD,JX649-2008-01,40.000000,70.000,0.000,20161026002236,20161026005830,20161108011732,20161108013803,20161027022643,20161125212005,G16A477A02,21
725,,,,,,G16A472B05-1,IA,Z101,ZF7B,XCJS-299-2008-01,3.162000,70.000,0.000,20161026000147,20161026005830,20161108013803,20161108013941,20161026022726,20161125234916,G16A472B05,21
726,,,,,,G16A472G05-1,IA,Z101,20CrMoH,JX484-2010-05,21.483000,70.000,0.000,20161026001208,20161026005830,20161108013941,20161108015042,20161026060450,20161125234658,G16A472G05,21
727,,,,,,G16A472G05-2,IA,Z101,20CrMoH,JX484-2010-05,8.517000,70.000,0.000,20161026000000,20161026000000,20161108015042,20161108015504,20161026000039,20161125235450,G16A472G05,12
728,,,,,,G16A388D01-1,IA,Z101,SAE8620H,JX483-2008-02,100.000000,70.000,0.000,20161026005630,20161026005830,20161108021059,20161108030217,20161026202624,20161125225923,G16A388D01,11
729,,,,,,G16A388D01-2,IA,Z101,SAE8620H,JX483-2008-02,50.000000,70.000,0.000,20161026002815,20161026005830,20161108030217,20161108032757,20161026111142,20161125232941,G16A388D01,11
730,,,,,,G16A604B08-1,IA,Z101,GCr15,Q/320281PA12-2011,60.000000,70.000,0.000,20161026003354,20161027005830,20161108032757,20161108035844,20161027152808,20161125232338,G16A604B08,21
731,,,,,,G16A511A05-1,IA,Z101,GCr15,Q/320281PA11-2011,100.000000,70.000,0.000,20161026005630,20161027005830,20161108035844,20161108045002,20161030161236,20161125225923,G16A511A05,21
732,,,,,,G16A511B03-1,IA,Z101,GCr15,Q/320281PA12-2011,60.000000,70.000,0.000,20161026003354,20161027005830,20161108045002,20161108052050,20161027164052,20161125232338,G16A511B03,21
733,,,,,,G16A511D03-1,IA,Z101,100Cr6,XCJS-274-2008-01,100.000000,70.000,0.000,20161026005630,20161027005830,20161108052050,20161108061208,20161111142150,20161125180703,G16A511D03,21
734,,,,,,G16A462A03-1,IA,Z101,SVh40C,EJX517-2016-06,107.000000,90.000,0.000,20161026015212,20161028035412,20161108055131,20161108064625,20161125145212,20161125165212,G16A462A03,21
735,,,,,,G16A462A03-2,IA,Z101,SVh40C,EJX517-2016-06,23.000000,90.000,0.000,20161026002407,20161028024933,20161108060913,20161108062102,20161125202802,20161125222802,G16A462A03,21
736,,,,,,G16A511E03-1,IA,Z101,SKF3,"B10001""D""+B10000",30.000000,70.000,0.000,20161026001657,20161027005830,20161108061208,20161108062732,20161108023014,20161125220350,G16A511E03,21
742,,,,,,G16A524C01-1,IA,Z101,27MnCr5,EJX593-2014-01,19.000000,75.000,0.000,20161026001955,20161028024629,20161108062351,20161108063336,20161125204402,20161125224402,G16A524C01,21
737,,,,,,G16A583A04-1,IA,Z101,GCr15,Q/320281PA12-2011,50.000000,70.000,0.000,20161026002815,20161027005830,20161108062732,20161108065311,20161027064849,20161125232941,G16A583A04,21
738,,,,,,G16A601B02-1,IA,Z101,SUJ2S1,JX495-2006-01,60.000000,70.000,0.000,20161026003354,20161027005830,20161108065311,20161108072358,20161109110203,20161125200741,G16A601B02,21
739,,,,,,G16A579B06-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161027005830,20161108072358,20161108073922,20161108064104,20161125220350,G16A579B06,21
740,,,,,,GW64096A02-1,IA,Z101,100Cr6,S130000,25.000000,70.000,0.000,20161026001407,20161027005830,20161108073922,20161108075212,20161107215932,20161125222312,GW64096A02,21
748,,,,,,G16A535D01-1,IA,Z101,C38+N+P,JX1541-2016-02,100.000000,90.000,0.000,20161026014452,20161028034849,20161108074049,20161108083207,20161113215002,20161125173249,G16A535D01,21
741,,,,,,GW63831A07-1,IA,Z101,100Cr6,S130000,40.000000,70.000,0.000,20161026002236,20161027005830,20161108080227,20161108082259,20161108140621,20161125212507,GW63831A07,21
743,,,,,,G16B109A01-1,IA,Z101,100Cr6,XCJS-274-2008-01,50.000000,70.000,0.000,20161026002815,20161027005830,20161108082259,20161108084838,20161108231911,20161125210331,G16B109A01,21
746,,,,,,GW63942A04-1,IA,Z101,100Cr6,S130000,40.000000,70.000,0.000,20161026002236,20161027005830,20161108084838,20161108090909,20161108132911,20161125212507,GW63942A04,21
753,,,,,,G16A535D02-1,IA,Z101,C38+N+P,JX1541-2016-02,107.000000,95.000,0.000,20161026015212,20161028035412,20161108090310,20161108095804,20161114091805,20161125170543,G16A535D02,21
747,,,,,,G16A321A06-1,IA,Z101,GCr15,XCJS-451-2011-01,46.784000,70.000,0.000,20161026002626,20161027005830,20161108090909,20161108093310,20161027045112,20161125233138,G16A321A06,21
749,,,,,,G16A321A06-2,IA,Z101,GCr15,XCJS-451-2011-01,53.216000,70.000,0.000,20161026000000,20161026000000,20161108093310,20161108100028,20161026013758,20161125232744,G16A321A06,12
750,,,,,,G16A377G03-1,IA,Z101,GCr15,GB/T18254-2002,50.000000,70.000,0.000,20161026002815,20161027005830,20161108100028,20161108102607,20161027110056,20161125232941,G16A377G03,21
755,,,,,,G16A535D02-2,IA,Z101,C38+N+P,JX1541-2016-02,93.000000,95.000,0.000,20161026013731,20161028034326,20161108101445,20161108110228,20161113204208,20161125175955,G16A535D02,21
751,,,,,,G16A377H03-1,IA,Z101,GCr15,Q/320281PA12-2011,40.000000,70.000,0.000,20161026002236,20161027005830,20161108102607,20161108104639,20161027040612,20161125233545,G16A377H03,21
752,,,,,,G16A381A07-1,IA,Z101,GCr15,XCJS-451-2011-01,86.476000,70.000,0.000,20161026004851,20161027005830,20161108104639,20161108113101,20161027185607,20161125230735,G16A381A07,21
754,,,,,,G16A377C04-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,70.000,0.000,20161026005630,20161027005830,20161108113101,20161108122220,20161113025707,20161125180703,G16A377C04,21
756,,,,,,G16A377C04-2,IA,Z101,100Cr6,JXT030-2014-01,100.000000,70.000,0.000,20161026005630,20161027005830,20161108122220,20161108131338,20161113011027,20161125180703,G16A377C04,21
744,,,,,,G16A524A01-2,IA,Z101,SCr420H-3X,EJX576-2014-02,43.000000,75.000,0.000,20161026061027,20161028083218,20161108124517,20161108130721,20161125163438,20161125183438,G16A524A01,21
745,,,,,,G16A524A01-1,IA,Z101,SCr420H-3X,EJX576-2014-02,107.000000,75.000,0.000,20161026152149,20161028172549,20161108130127,20161108135621,20161125083023,20161125103023,G16A524A01,21
757,,,,,,G16A247A02-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161027005830,20161108131338,20161108132902,20161108083233,20161125220350,G16A247A02,21
759,,,,,,G16A465A03-1,IA,Z101,GCr15,GB/T18254-2002,40.000000,70.000,0.000,20161026002236,20161027005830,20161108132902,20161108134933,20161027043026,20161125233545,G16A465A03,21
758,,,,,,L161261C01-1,IA,Z101,CF53,JX2694-2016-01,107.000000,60.000,0.000,20161026015212,20161028035412,20161108133233,20161108142727,20161118232455,20161125062340,L161261C01,21
760,,,,,,G16A455O04-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161027005830,20161108134933,20161108140457,20161108080441,20161125220350,G16A455O04,21
761,,,,,,G16A455V01-1,IA,Z101,SUJ2R,JX1071-2014-04,50.000000,70.000,0.000,20161026002815,20161027005830,20161108140457,20161108143036,20161108205257,20161125210331,G16A455V01,21
762,,,,,,G16A381B07-1,IA,Z101,GCr15,XCJS-453-2011-01,50.000000,70.000,0.000,20161026002815,20161027005830,20161108143036,20161108145616,20161027074925,20161125232941,G16A381B07,21
763,,,,,,L161261C01-2,IA,Z101,CF53,JX2694-2016-01,93.000000,60.000,0.000,20161026013731,20161028034326,20161108144407,20161108153150,20161118102756,20161125084153,L161261C01,21
765,,,,,,G16A455E07-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161027005830,20161108145616,20161108154734,20161030090821,20161125225923,G16A455E07,21
764,,,,,,L161272B05-1,IA,Z101,100CrMnSi6-4,S130024+S130303,20.000000,69.000,0.000,20161026002058,20161102024715,20161108145931,20161108150947,20161121094539,20161125180001,L161272B05,21
766,,,,,,G16A934A01-1,IA,Z101,SUJ2-T,EJX550-2012-01,9.000000,90.000,0.000,20161026000926,20161102023847,20161108150627,20161108151104,20161125212401,20161125232401,G16A934A01,21
767,,,,,,G16A455E07-2,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161027005830,20161108154734,20161108163853,20161030100858,20161125225923,G16A455E07,21
768,,,,,,G16B050A01-1,IA,Z101,TSMn438S1,JX1437-2012-01,100.000000,85.000,0.000,20161026014452,20161028034849,20161108162325,20161108171443,20161113232256,20161125180703,G16B050A01,21
769,,,,,,G16B055A01-1,IA,Z101,SVh40C,EJX517-2016-06,20.000000,79.000,0.000,20161026002058,20161028024715,20161108163848,20161108164904,20161125204002,20161125224002,G16B055A01,21
770,,,,,,G16A455E07-3,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161027005830,20161108163853,20161108173011,20161030110934,20161125225923,G16A455E07,21
771,,,,,,G169574C01-1,IA,Z101,27MnCr5,EJX593-2014-01,50.000000,75.000,0.000,20161026005226,20161028031020,20161108172240,20161108174820,20161125184005,20161125204005,G169574C01,21
772,,,,,,G16A455F09-1,IA,Z101,C&U2,JX114-2012-04,100.000000,70.000,0.000,20161026005630,20161027005830,20161108173011,20161108182130,20161030195312,20161125213923,G16A455F09,21
773,,,,,,G16A442C02-1,IA,Z101,100Cr6,S130000,16.000000,70.000,0.000,20161026000902,20161027005830,20161108190854,20161108191707,20161107142635,20161125225803,G16A442C02,21
774,,,,,,G16A445A04-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,70.000,0.000,20161026001118,20161027005830,20161108191707,20161108192723,20161107144640,20161125224233,G16A445A04,21
775,,,,,,G16A979A01-1,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005830,20161108192723,20161108201841,20161026193824,20161125231200,G16A979A01,11
776,,,,,,G16A979A01-2,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005830,20161108201841,20161108211000,20161026212700,20161125231200,G16A979A01,11
777,,,,,,G16A979A01-3,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005830,20161108211000,20161108220119,20161026180225,20161125231200,G16A979A01,11
778,,,,,,G16A980A01-1,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005830,20161108220119,20161108225237,20161026185024,20161125231200,G16A980A01,11
779,,,,,,G16A570K05-1,IA,Z101,SAE8620H,JX483-2008-02,10.000000,130.000,0.000,20161026000539,20161026005830,20161108225237,20161108225745,20161026045156,20161125235356,G16A570K05,11
780,,,,,,GW64094A03-1,IA,Z101,41CrS4-hay1,XCJS-201-2016-06,100.000000,110.000,0.000,20161026005630,20161026005830,20161108225745,20161108234904,20161030123115,20161125171753,GW64094A03,21
781,,,,,,G16B073A03-1,IA,Z101,ZF7B,XCJS-299-2008-01,40.000000,110.000,0.000,20161026002236,20161026005830,20161108234904,20161109000935,20161027014933,20161125214419,G16B073A03,11
782,,,,,,GW63985B04-1,IA,Z101,SCM440H,XCJS-043-2002,0.098000,110.000,0.000,20161026000003,20161026005830,20161109000935,20161109000938,20161026043440,20161125235956,GW63985B04,21
783,,,,,,GW63991A03-1,IA,Z101,SCM440H,XCJS-851-2016-01,17.000000,110.000,0.000,20161026000936,20161026005830,20161109000938,20161109001822,20161026074327,20161125225202,GW63991A03,11
784,,,,,,G16A332A03-1,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,110.000,0.000,20161026005630,20161026005830,20161109001822,20161109010940,20161103014755,20161125182049,G16A332A03,11
785,,,,,,G16A332A03-2,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,110.000,0.000,20161026005630,20161026005830,20161109010940,20161109020059,20161103032050,20161125182049,G16A332A03,11
786,,,,,,G16A221A04-1,IA,Z101,SAE8620H,JX2475-2015-01,93.154000,110.000,0.000,20161026005238,20161026005830,20161109020331,20161109025119,20161031161339,20161125191506,G16A221A04,11
787,,,,,,G16A221A04-2,IA,Z101,SAE8620H,JX2475-2015-01,6.846000,110.000,0.000,20161026000000,20161026000000,20161109025119,20161109025450,20161026000000,20161125233903,G16A221A04,12
788,,,,,,G16A472B04-1,IA,Z101,ZF7B,XCJS-299-2008-01,18.000000,110.000,0.000,20161026001010,20161026005830,20161109025450,20161109030404,20161026090817,20161125225856,G16A472B04,21
789,,,,,,G16A397A02-1,IA,Z101,(JG)35,GB/T699-1999,17.184000,110.000,0.000,20161026000942,20161026005830,20161109030404,20161109031253,20161026081656,20161125230142,G16A397A02,21
790,,,,,,G169442A11-1,IA,Z101,GCr15,XCJS-451-2011-01,1.442000,110.000,0.000,20161026000048,20161027005830,20161109031253,20161109031338,20161027005903,20161125235907,G169442A11,21
791,,,,,,G16A239A03-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005830,20161109031338,20161109040456,20161106203133,20161125173249,G16A239A03,21
792,,,,,,G16A240A02-1,IA,Z101,38MnVS6,JX1967-2014-01,40.000000,90.000,0.000,20161026002236,20161026005830,20161109040456,20161109042528,20161026223920,20161125213253,G16A240A02,21
793,,,,,,G16A470D08-1,IA,Z101,SAE8620H,JX483-2008-02,60.000000,90.000,0.000,20161026003354,20161026005830,20161109042528,20161109045615,20161026131954,20161125232338,G16A470D08,11
794,,,,,,G16A485C01-1,IA,Z101,20CrMoH,JX484-2010-05,32.000000,90.000,0.000,20161026001804,20161026005830,20161109060257,20161109061922,20161026073529,20161125234036,G16A485C01,21
795,,,,,,G16A472B02-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.242000,90.000,0.000,20161026000116,20161026005830,20161109061922,20161109062031,20161026015038,20161125235223,G16A472B02,21
796,,,,,,G16A420A01-1,IA,Z101,42CrMo,EJX568-2014-02,35.000000,90.000,0.000,20161026001946,20161026005830,20161109062031,20161109063829,20161026212954,20161125213515,G16A420A01,11
797,,,,,,G16A436E01-1,IA,Z101,SAE8620H,JX483-2008-02,50.000000,90.000,0.000,20161026002815,20161026005830,20161109063829,20161109070408,20161026094047,20161125232941,G16A436E01,11
798,,,,,,G16A437A02-1,IA,Z101,42CrMo4,JX230-2012-07,100.000000,90.000,0.000,20161026005630,20161026005830,20161109070408,20161109075527,20161104021018,20161125180703,G16A437A02,21
799,,,,,,G16A437A02-2,IA,Z101,42CrMo4,JX230-2012-07,100.000000,90.000,0.000,20161026005630,20161026005830,20161109075527,20161109084645,20161104035658,20161125180703,G16A437A02,21
800,,,,,,G16A437A02-3,IA,Z101,42CrMo4,JX230-2012-07,50.000000,90.000,0.000,20161026002815,20161026005830,20161109084645,20161109091225,20161027103601,20161125210331,G16A437A02,21
801,,,,,,GW64152A01-1,IA,Z101,20MnCr5 Mod,XCJS-583-2012-01,100.000000,76.200,0.000,20161026005630,20161026005830,20161109091225,20161109100343,20161102224207,20161125182049,GW64152A01,11
802,,,,,,GW64152A02-1,IA,Z101,20MnCr5 Mod,XCJS-583-2012-01,100.000000,76.200,0.000,20161026005630,20161026005830,20161109100343,20161109105502,20161102210913,20161125182049,GW64152A02,11
803,,,,,,G16A445A02-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,50.000,0.000,20161026001118,20161027005830,20161112000000,20161112001015,20161107154225,20161125224233,G16A445A02,21
804,,,,,,G16A455D06-1,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161112001015,20161112010134,20161028114556,20161125225923,G16A455D06,21
805,,,,,,G16A455D06-2,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161112010134,20161112015252,20161028124632,20161125225923,G16A455D06,21
806,,,,,,G16A455D06-3,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161112015252,20161112024411,20161028174934,20161125225923,G16A455D06,21
807,,,,,,G16A455D06-4,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161112024411,20161112033530,20161028195047,20161125225923,G16A455D06,21
808,,,,,,G16A442A04-1,IA,Z101,SKF3,SKF D33-1 B10001,40.000000,60.000,0.000,20161026002236,20161027005830,20161112033530,20161112035601,20161108121452,20161125212507,G16A442A04,21
809,,,,,,G16A445A03-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,60.000,0.000,20161026001118,20161027005830,20161112035601,20161112040617,20161107150515,20161125224233,G16A445A03,21
810,,,,,,G16A455E06-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161027005830,20161112040617,20161112045736,20161030080745,20161125225923,G16A455E06,21
811,,,,,,G16A455F08-1,IA,Z101,C&U2,JX114-2012-04,100.000000,65.000,0.000,20161026005630,20161027005830,20161112045736,20161112054854,20161030211312,20161125213923,G16A455F08,21
812,,,,,,G16A455I06-1,IA,Z101,C&U3,JX704-2012-02,100.000000,65.000,0.000,20161026005630,20161027005830,20161112054854,20161112064013,20161112165824,20161125173249,G16A455I06,21
813,,,,,,G16A442A05-1,IA,Z101,SKF3,SKF D33-1 B10001,80.000000,65.000,0.000,20161026004512,20161027005830,20161112064013,20161112072116,20161109154107,20161125185015,G16A442A05,21
814,,,,,,G16A442C01-1,IA,Z101,100Cr6,S130000,30.000000,65.000,0.000,20161026001657,20161027005830,20161112072116,20161112073639,20161108054520,20161125220350,G16A442C01,21
815,,,,,,G16A428G01-1,IA,Z101,20,GB/T699-1999,10.000000,140.000,140.000,20161026000539,20161026005830,20161112073639,20161112074147,20161028041301,20161125234606,G16A428G01,11
816,,,,,,G169915A01-1,IA,Z101,C38Mod,JX2839-2016-01,0.546000,97.000,0.000,20161026000018,20161026005830,20161112074147,20161112074204,20161026013508,20161125235819,G169915A01,11
817,,,,,,G169399A04-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,30.000000,98.000,0.000,20161026001657,20161026005830,20161112074204,20161112075727,20161026152831,20161125222750,G169399A04,21
818,,,,,,G16A455A06-1,IA,Z101,100Cr6,S130000,20.000000,100.000,0.000,20161026001118,20161027005830,20161112094005,20161112095020,20161107160059,20161125224233,G16A455A06,21
819,,,,,,G16A535A02-1,IA,Z101,38MnS6BY,XCJS-472-2015-03,10.976000,78.000,0.000,20161026000612,20161026005830,20161112095040,20161112095618,20161026043538,20161125232617,G16A535A02,21
820,,,,,,G169292A01-1,IA,Z101,TL1438,JX1457-2016-02,20.812000,79.000,0.000,20161026001145,20161026005830,20161112100634,20161112101715,20161026094057,20161125225604,G169292A01,11
821,,,,,,G169399A01-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005830,20161112101715,20161112110833,20161029233440,20161125185249,G169399A01,21
822,,,,,,G169399A01-2,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005830,20161112110833,20161112115952,20161030061938,20161125185249,G169399A01,21
823,,,,,,G169399A01-3,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005830,20161112115952,20161112125110,20161031114851,20161125185249,G169399A01,21
824,,,,,,G16A207A01-1,IA,Z101,SAE1141,JX2176-2015-01,5.620000,78.000,0.000,20161026000310,20161026005830,20161112125110,20161112125403,20161026022541,20161125234244,G16A207A01,11
825,,,,,,G16A411E01-1,IA,Z101,SCM20,EJX585-2014-01,0.156000,75.000,0.000,20161026000009,20161028023158,20161113070956,20161113071000,20161125215922,20161125235922,G16A411E01,21
826,,,,,,G16A411I04-1,IA,Z101,38MnS6,EJX169-2016-09,0.640000,79.000,0.000,20161026000040,20161028023221,20161113071025,20161113071045,20161125215726,20161125235726,G16A411I04,21
827,,,,,,G16A411R03-1,IA,Z101,S48C,EJX154-2012-04,31.000000,70.000,0.000,20161026003230,20161028025543,20161113073417,20161113075011,20161125195603,20161125215603,G16A411R03,21
828,,,,,,G16A421A05-1,IA,Z101,SCM440,EJX196-2012-03,20.000000,95.000,0.000,20161026002058,20161028024715,20161113074940,20161113075956,20161125204002,20161125224002,G16A421A05,21
840,,,,,,G16A377F01-1,IA,Z101,SUJ2ZT,EJX159-2014-05,70.000000,80.000,0.000,20161026011324,20161102032544,20161113084333,20161113091928,20161125172008,20161125192008,G16A377F01,21
829,,,,,,G16A310E01-1,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,90.000,0.000,20161026015212,20161028035412,20161113100554,20161113110048,20161114105730,20161125174220,G16A310E01,21
830,,,,,,G16A310E01-2,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,90.000,0.000,20161026015212,20161028035412,20161113112815,20161113122309,20161114072357,20161125174220,G16A310E01,21
831,,,,,,G16A310E01-3,IA,Z101,TSMn438S1,JX1437-2012-01,36.000000,90.000,0.000,20161026003745,20161028025934,20161113115558,20161113121426,20161113191950,20161125215256,G16A310E01,21
832,,,,,,G16A310E02-1,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,95.000,0.000,20161026015212,20161028035412,20161113131819,20161113141313,20161114052949,20161125174220,G16A310E02,21
833,,,,,,G16A310E02-2,IA,Z101,TSMn438S1,JX1437-2012-01,43.000000,95.000,0.000,20161026004505,20161028030457,20161113135125,20161113141328,20161113193944,20161125212814,G16A310E02,21
834,,,,,,G16A402D01-1,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161113151346,20161113160840,20161125145212,20161125165212,G16A402D01,21
835,,,,,,G16A402D01-2,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161113163607,20161113173101,20161125145212,20161125165212,G16A402D01,21
836,,,,,,G16A402D01-3,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161113175828,20161113185322,20161125145212,20161125165212,G16A402D01,21
837,,,,,,G16A402D01-4,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161113192049,20161113201543,20161125145212,20161125165212,G16A402D01,21
838,,,,,,G16A402D01-5,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161113204311,20161113213805,20161125145212,20161125165212,G16A402D01,21
839,,,,,,G16A402D01-6,IA,Z101,38MnVS6M VW18,EJX174-2016-04,65.000000,93.000,0.000,20161026010810,20161028032153,20161113213312,20161113220633,20161125174007,20161125194007,G16A402D01,21
841,,,,,,G16A602C01-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,83.952000,58.000,0.000,20161026004726,20161027005830,20161119000000,20161119004304,20161109192317,20161125183457,G16A602C01,21
842,,,,,,G16A631A02-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161027005830,20161119004304,20161119013423,20161112152530,20161125173249,G16A631A02,21
843,,,,,,G16A631A02-2,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161027005830,20161119013423,20161119022541,20161112135236,20161125173249,G16A631A02,21
844,,,,,,G16A631A02-3,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161027005830,20161119022541,20161119031700,20161112121942,20161125173249,G16A631A02,21
845,,,,,,G16A631A02-4,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161027005830,20161119031700,20161119040819,20161112104647,20161125173249,G16A631A02,21
846,,,,,,G16A362F01-1,IA,Z101,XC45,JX2582-2015-01,100.000000,57.500,0.000,20161026005630,20161026005830,20161119040819,20161119045937,20161103082704,20161125180703,G16A362F01,11
847,,,,,,G168510C01-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,7.254000,58.000,0.000,20161026000405,20161027005830,20161119045937,20161119050320,20161107123802,20161125233154,G168510C01,21
848,,,,,,G16A406E02-1,IA,Z101,S55C-GB,EJX561-2013-01,90.000000,58.000,0.000,20161026005051,20161027005830,20161119050320,20161119054931,20161109180108,20161125191211,G16A406E02,21
