,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
758,,,,,,L161261C01-1,IA,Z101,CF53,JX2694-2016-01,107.000000,60.000,0.000,20161026015212,20161026015212,20161108132451,20161108141945,20161125062340,20161125062340,L161261C01,21
759,,,,,,G16A465A03-1,IA,Z101,GCr15,GB/T18254-2002,40.000000,70.000,0.000,20161026002236,20161026002236,20161108132902,20161108134933,20161125233545,20161125233545,G16A465A03,21
760,,,,,,G16A455O04-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161026001657,20161108134933,20161108140457,20161110115730,20161125220350,G16A455O04,21
761,,,,,,G16A455V01-1,IA,Z101,SUJ2R,JX1071-2014-04,50.000000,70.000,0.000,20161026002815,20161026002815,20161108140457,20161108143036,20161110101217,20161125210331,G16A455V01,21
762,,,,,,G16A381B07-1,IA,Z101,GCr15,XCJS-453-2011-01,50.000000,70.000,0.000,20161026002815,20161026002815,20161108143036,20161108145616,20161125232941,20161125232941,G16A381B07,21
763,,,,,,L161261C01-2,IA,Z101,CF53,JX2694-2016-01,93.000000,60.000,0.000,20161026013731,20161026013731,20161108143626,20161108152409,20161125084153,20161125084153,L161261C01,21
764,,,,,,L161272B05-1,IA,Z101,100CrMnSi6-4,S130024+S130303,20.000000,69.000,0.000,20161026002058,20161026002058,20161108145149,20161108150205,20161104045849,20161125180001,L161272B05,21
765,,,,,,G16A455E07-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161026005630,20161108145616,20161108154734,20161125225923,20161125225923,G16A455E07,21
766,,,,,,G16A934A01-1,IA,Z101,SUJ2-T,EJX550-2012-01,9.000000,90.000,0.000,20161026000926,20161026000926,20161108145845,20161108150322,20161125232401,20161125232401,G16A934A01,21
767,,,,,,G16A455E07-2,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161026005630,20161108154734,20161108163853,20161125225923,20161125225923,G16A455E07,21
768,,,,,,G16B050A01-1,IA,Z101,TSMn438S1,JX1437-2012-01,100.000000,85.000,0.000,20161026014452,20161026014452,20161108161543,20161108170701,20161104115303,20161125180703,G16B050A01,21
769,,,,,,G16B055A01-1,IA,Z101,SVh40C,EJX517-2016-06,20.000000,79.000,0.000,20161026002058,20161026002058,20161108163106,20161108164122,20161125224002,20161125224002,G16B055A01,21
770,,,,,,G16A455E07-3,IA,Z101,C&U1-T,JX498-2012-02,100.000000,70.000,0.000,20161026005630,20161026005630,20161108163853,20161108173011,20161125225923,20161125225923,G16A455E07,21
771,,,,,,G169574C01-1,IA,Z101,27MnCr5,EJX593-2014-01,50.000000,75.000,0.000,20161026005226,20161026005226,20161108171459,20161108174038,20161125204005,20161125204005,G169574C01,21
772,,,,,,G16A455F09-1,IA,Z101,C&U2,JX114-2012-04,100.000000,70.000,0.000,20161026005630,20161026005630,20161108173011,20161108182130,20161125213923,20161125213923,G16A455F09,21
773,,,,,,G16A442C02-1,IA,Z101,100Cr6,S130000,16.000000,70.000,0.000,20161026000902,20161026000902,20161108190854,20161108191707,20161110232646,20161125225803,G16A442C02,21
774,,,,,,G16A445A04-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,70.000,0.000,20161026001118,20161026001118,20161108191707,20161108192723,20161111020816,20161125224233,G16A445A04,21
775,,,,,,G16A979A01-1,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005630,20161108192723,20161108201841,20161125231200,20161125231200,G16A979A01,11
776,,,,,,G16A979A01-2,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005630,20161108201841,20161108211000,20161125231200,20161125231200,G16A979A01,11
777,,,,,,G16A979A01-3,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005630,20161108211000,20161108220119,20161125231200,20161125231200,G16A979A01,11
778,,,,,,G16A980A01-1,IA,Z101,BPW-2,JX1323-2012-02,100.000000,125.000,0.000,20161026005630,20161026005630,20161108220119,20161108225237,20161125231200,20161125231200,G16A980A01,11
779,,,,,,G16A570K05-1,IA,Z101,SAE8620H,JX483-2008-02,10.000000,130.000,0.000,20161026000539,20161026000539,20161108225237,20161108225745,20161125235356,20161125235356,G16A570K05,11
780,,,,,,GW64094A03-1,IA,Z101,41CrS4-hay1,XCJS-201-2016-06,100.000000,110.000,0.000,20161026005630,20161026005630,20161108225745,20161108234904,20161102134758,20161125171753,GW64094A03,21
781,,,,,,G16B073A03-1,IA,Z101,ZF7B,XCJS-299-2008-01,40.000000,110.000,0.000,20161026002236,20161026002236,20161108234904,20161109000935,20161104124629,20161125214419,G16B073A03,11
782,,,,,,GW63985B04-1,IA,Z101,SCM440H,XCJS-043-2002,0.098000,110.000,0.000,20161026000003,20161026000003,20161109000935,20161109000938,20161125235956,20161125235956,GW63985B04,21
783,,,,,,GW63991A03-1,IA,Z101,SCM440H,XCJS-851-2016-01,17.000000,110.000,0.000,20161026000936,20161026000936,20161109000938,20161109001822,20161031151426,20161125225202,GW63991A03,11
784,,,,,,G16A332A03-1,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,110.000,0.000,20161026005630,20161026005630,20161109001822,20161109010940,20161107215137,20161125182049,G16A332A03,11
785,,,,,,G16A332A03-2,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,110.000,0.000,20161026005630,20161026005630,20161109010940,20161109020059,20161107232432,20161125182049,G16A332A03,11
786,,,,,,G16A221A04-1,IA,Z101,SAE8620H,JX2475-2015-01,93.154000,110.000,0.000,20161026005238,20161026005238,20161109020331,20161109025119,20161110012325,20161125191506,G16A221A04,11
787,,,,,,G16A221A04-2,IA,Z101,SAE8620H,JX2475-2015-01,6.846000,110.000,0.000,20161026000000,20161026000000,20161109025119,20161109025450,20161110055343,20161125233903,G16A221A04,12
788,,,,,,G16A472B04-1,IA,Z101,ZF7B,XCJS-299-2008-01,18.000000,110.000,0.000,20161026001010,20161026001010,20161109025450,20161109030404,20161111180316,20161125225856,G16A472B04,21
789,,,,,,G16A397A02-1,IA,Z101,(JG)35,GB/T699-1999,17.184000,110.000,0.000,20161026000942,20161026000942,20161109030404,20161109031253,20161114180609,20161125230142,G16A397A02,21
790,,,,,,G169442A11-1,IA,Z101,GCr15,XCJS-451-2011-01,1.442000,110.000,0.000,20161026000048,20161026000048,20161109031253,20161109031338,20161125235907,20161125235907,G169442A11,21
791,,,,,,G16A239A03-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161109031338,20161109040456,20161109012833,20161125173249,G16A239A03,21
792,,,,,,G16A240A02-1,IA,Z101,38MnVS6,JX1967-2014-01,40.000000,90.000,0.000,20161026002236,20161026002236,20161109040456,20161109042528,20161106074949,20161125213253,G16A240A02,21
793,,,,,,G16A470D08-1,IA,Z101,SAE8620H,JX483-2008-02,60.000000,90.000,0.000,20161026003354,20161026003354,20161109042528,20161109045615,20161125232338,20161125232338,G16A470D08,11
794,,,,,,G16A485C01-1,IA,Z101,20CrMoH,JX484-2010-05,32.000000,90.000,0.000,20161026001804,20161026001804,20161109060257,20161109061922,20161125234036,20161125234036,G16A485C01,21
795,,,,,,G16A472B02-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.242000,90.000,0.000,20161026000116,20161026000116,20161109061922,20161109062031,20161112113457,20161125235223,G16A472B02,21
796,,,,,,G16A420A01-1,IA,Z101,42CrMo,EJX568-2014-02,35.000000,90.000,0.000,20161026001946,20161026001946,20161109062031,20161109063829,20161114212852,20161125213515,G16A420A01,11
797,,,,,,G16A436E01-1,IA,Z101,SAE8620H,JX483-2008-02,50.000000,90.000,0.000,20161026002815,20161026002815,20161109063829,20161109070408,20161125232941,20161125232941,G16A436E01,11
798,,,,,,G16A437A02-1,IA,Z101,42CrMo4,JX230-2012-07,100.000000,90.000,0.000,20161026005630,20161026005630,20161109070408,20161109075527,20161113140807,20161125180703,G16A437A02,21
799,,,,,,G16A437A02-2,IA,Z101,42CrMo4,JX230-2012-07,100.000000,90.000,0.000,20161026005630,20161026005630,20161109075527,20161109084645,20161113155447,20161125180703,G16A437A02,21
800,,,,,,G16A437A02-3,IA,Z101,42CrMo4,JX230-2012-07,50.000000,90.000,0.000,20161026002815,20161026002815,20161109084645,20161109091225,20161113192754,20161125210331,G16A437A02,21
801,,,,,,GW64152A01-1,IA,Z101,20MnCr5 Mod,XCJS-583-2012-01,100.000000,76.200,0.000,20161026005630,20161026005630,20161109091225,20161109100343,20161101220425,20161125182049,GW64152A01,11
802,,,,,,GW64152A02-1,IA,Z101,20MnCr5 Mod,XCJS-583-2012-01,100.000000,76.200,0.000,20161026005630,20161026005630,20161109100343,20161109105502,20161101203131,20161125182049,GW64152A02,11
803,,,,,,G16A445A02-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,50.000,0.000,20161026001118,20161026001118,20161112000000,20161112001015,20161111013106,20161125224233,G16A445A02,21
804,,,,,,G16A455D06-1,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161112001015,20161112010134,20161125225923,20161125225923,G16A455D06,21
805,,,,,,G16A455D06-2,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161112010134,20161112015252,20161125225923,20161125225923,G16A455D06,21
806,,,,,,G16A455D06-3,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161112015252,20161112024411,20161125225923,20161125225923,G16A455D06,21
807,,,,,,G16A455D06-4,IA,Z101,C&U1,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161112024411,20161112033530,20161125225923,20161125225923,G16A455D06,21
808,,,,,,G16A442A04-1,IA,Z101,SKF3,SKF D33-1 B10001,40.000000,60.000,0.000,20161026002236,20161026002236,20161112033530,20161112035601,20161110192951,20161125212507,G16A442A04,21
809,,,,,,G16A445A03-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,60.000,0.000,20161026001118,20161026001118,20161112035601,20161112040617,20161111014941,20161125224233,G16A445A03,21
810,,,,,,G16A455E06-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161026005630,20161112040617,20161112045736,20161125225923,20161125225923,G16A455E06,21
811,,,,,,G16A455F08-1,IA,Z101,C&U2,JX114-2012-04,100.000000,65.000,0.000,20161026005630,20161026005630,20161112045736,20161112054854,20161125213923,20161125213923,G16A455F08,21
812,,,,,,G16A455I06-1,IA,Z101,C&U3,JX704-2012-02,100.000000,65.000,0.000,20161026005630,20161026005630,20161112054854,20161112064013,20161111000327,20161125173249,G16A455I06,21
813,,,,,,G16A442A05-1,IA,Z101,SKF3,SKF D33-1 B10001,80.000000,65.000,0.000,20161026004512,20161026004512,20161112064013,20161112072116,20161110184151,20161125185015,G16A442A05,21
814,,,,,,G16A442C01-1,IA,Z101,100Cr6,S130000,30.000000,65.000,0.000,20161026001657,20161026001657,20161112072116,20161112073639,20161110222905,20161125220350,G16A442C01,21
815,,,,,,G16A428G01-1,IA,Z101,20,GB/T699-1999,10.000000,140.000,140.000,20161026000539,20161026000539,20161112073639,20161112074147,20161125234606,20161125234606,G16A428G01,11
816,,,,,,G169915A01-1,IA,Z101,C38Mod,JX2839-2016-01,0.546000,97.000,0.000,20161026000018,20161026000018,20161112074147,20161112074204,20161108153447,20161125235819,G169915A01,11
817,,,,,,G169399A04-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,30.000000,98.000,0.000,20161026001657,20161026001657,20161112074204,20161112075727,20161108230450,20161125222750,G169399A04,21
818,,,,,,G16A455A06-1,IA,Z101,100Cr6,S130000,20.000000,100.000,0.000,20161026001118,20161026001118,20161112094005,20161112095020,20161111023512,20161125224233,G16A455A06,21
819,,,,,,G16A535A02-1,IA,Z101,38MnS6BY,XCJS-472-2015-03,10.976000,78.000,0.000,20161026000612,20161026000612,20161112095040,20161112095618,20161031020436,20161125232617,G16A535A02,21
820,,,,,,G169292A01-1,IA,Z101,TL1438,JX1457-2016-02,20.812000,79.000,0.000,20161026001145,20161026001145,20161112100634,20161112101715,20161108163405,20161125225604,G169292A01,11
821,,,,,,G169399A01-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005630,20161112101715,20161112110833,20161108145552,20161125185249,G169399A01,21
822,,,,,,G169399A01-2,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005630,20161112110833,20161112115952,20161108162846,20161125185249,G169399A01,21
823,,,,,,G169399A01-3,IA,Z101,R30Mn2,QB/XCT002-2008-04,100.000000,78.000,0.000,20161026005630,20161026005630,20161112115952,20161112125110,20161108180141,20161125185249,G169399A01,21
824,,,,,,G16A207A01-1,IA,Z101,SAE1141,JX2176-2015-01,5.620000,78.000,0.000,20161026000310,20161026000310,20161112125110,20161112125403,20161108115545,20161125234244,G16A207A01,11
825,,,,,,G16A411E01-1,IA,Z101,SCM20,EJX585-2014-01,0.156000,75.000,0.000,20161026000009,20161026000009,20161113071737,20161113071742,20161125235922,20161125235922,G16A411E01,21
826,,,,,,G16A411I04-1,IA,Z101,38MnS6,EJX169-2016-09,0.640000,79.000,0.000,20161026000040,20161026000040,20161113071807,20161113071827,20161125235726,20161125235726,G16A411I04,21
827,,,,,,G16A411R03-1,IA,Z101,S48C,EJX154-2012-04,31.000000,70.000,0.000,20161026003230,20161026003230,20161113074159,20161113075753,20161125215603,20161125215603,G16A411R03,21
828,,,,,,G16A421A05-1,IA,Z101,SCM440,EJX196-2012-03,20.000000,95.000,0.000,20161026002058,20161026002058,20161113075722,20161113080738,20161125224002,20161125224002,G16A421A05,21
829,,,,,,G16A310E01-1,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,90.000,0.000,20161026015212,20161026015212,20161113091943,20161113101437,20161105070813,20161125174220,G16A310E01,21
830,,,,,,G16A310E01-2,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,90.000,0.000,20161026015212,20161026015212,20161113104205,20161113113659,20161105051405,20161125174220,G16A310E01,21
831,,,,,,G16A310E01-3,IA,Z101,TSMn438S1,JX1437-2012-01,36.000000,90.000,0.000,20161026003745,20161026003745,20161113110947,20161113112815,20161107184051,20161125215256,G16A310E01,21
832,,,,,,G16A310E02-1,IA,Z101,TSMn438S1,JX1437-2012-01,107.000000,95.000,0.000,20161026015212,20161026015212,20161113123208,20161113132702,20161107164804,20161125174220,G16A310E02,21
833,,,,,,G16A310E02-2,IA,Z101,TSMn438S1,JX1437-2012-01,43.000000,95.000,0.000,20161026004505,20161026004505,20161113130514,20161113132718,20161107205828,20161125212814,G16A310E02,21
834,,,,,,G16A402D01-1,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161026015212,20161113142735,20161113152229,20161125165212,20161125165212,G16A402D01,21
835,,,,,,G16A402D01-2,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161026015212,20161113154956,20161113164450,20161125165212,20161125165212,G16A402D01,21
836,,,,,,G16A402D01-3,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161026015212,20161113171217,20161113180712,20161125165212,20161125165212,G16A402D01,21
837,,,,,,G16A402D01-4,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161026015212,20161113183439,20161113192933,20161125165212,20161125165212,G16A402D01,21
838,,,,,,G16A402D01-5,IA,Z101,38MnVS6M VW18,EJX174-2016-04,107.000000,93.000,0.000,20161026015212,20161026015212,20161113195700,20161113205154,20161125165212,20161125165212,G16A402D01,21
839,,,,,,G16A402D01-6,IA,Z101,38MnVS6M VW18,EJX174-2016-04,65.000000,93.000,0.000,20161026010810,20161026010810,20161113204701,20161113212023,20161125194007,20161125194007,G16A402D01,21
840,,,,,,G16A377F01-1,IA,Z101,SUJ2ZT,EJX159-2014-05,70.000000,80.000,0.000,20161026011324,20161026011324,20161113214054,20161113221649,20161125192008,20161125192008,G16A377F01,21
841,,,,,,G16A602C01-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,83.952000,58.000,0.000,20161026004726,20161026004726,20161119000000,20161119004304,20161125183457,20161125183457,G16A602C01,21
842,,,,,,G16A631A02-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161026005630,20161119004304,20161119013423,20161028071251,20161125173249,G16A631A02,21
843,,,,,,G16A631A02-2,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161026005630,20161119013423,20161119022541,20161028084545,20161125173249,G16A631A02,21
844,,,,,,G16A631A02-3,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161026005630,20161119022541,20161119031700,20161028101839,20161125173249,G16A631A02,21
845,,,,,,G16A631A02-4,IA,Z101,Grade 55LS,SKF D33-1 B10016A,100.000000,58.000,0.000,20161026005630,20161026005630,20161119031700,20161119040819,20161027221509,20161125173249,G16A631A02,21
846,,,,,,G16A362F01-1,IA,Z101,XC45,JX2582-2015-01,100.000000,57.500,0.000,20161026005630,20161026005630,20161119040819,20161119045937,20161107143754,20161125180703,G16A362F01,11
847,,,,,,G168510C01-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,7.254000,58.000,0.000,20161026000405,20161026000405,20161119045937,20161119050320,20161108164933,20161125233154,G168510C01,21
848,,,,,,G16A406E02-1,IA,Z101,S55C-GB,EJX561-2013-01,90.000000,58.000,0.000,20161026005051,20161026005051,20161119050320,20161119054931,20161114182536,20161125191211,G16A406E02,21
849,,,,,,G16A876A01-1,IA,Z101,ZF6+FP,JX2853-2016-01,50.000000,58.000,0.000,20161026002815,20161026002815,20161119054931,20161119061511,20161104205418,20161125191242,G16A876A01,21
850,,,,,,L161287F01-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119061511,20161119070629,20161125073246,20161125073246,L161287F01,11
851,,,,,,L161287F01-2,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119070629,20161119075748,20161125073246,20161125073246,L161287F01,11
852,,,,,,L161287F01-3,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119075748,20161119084906,20161125073246,20161125073246,L161287F01,11
853,,,,,,L161287F01-4,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119084906,20161119094025,20161125073246,20161125073246,L161287F01,11
854,,,,,,L161287F01-5,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119094025,20161119103144,20161125073246,20161125073246,L161287F01,11
855,,,,,,L161287F01-6,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119103144,20161119112302,20161125073246,20161125073246,L161287F01,11
856,,,,,,L161243A02-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119112302,20161119121421,20161125073246,20161125073246,L161243A02,11
857,,,,,,L161243A02-2,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005630,20161119121421,20161119130540,20161125073246,20161125073246,L161243A02,11
858,,,,,,G16A362B02-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.500,0.000,20161026005630,20161026005630,20161119130540,20161119135658,20161108044548,20161125180703,G16A362B02,11
859,,,,,,G16A477A01-1,IA,Z101,C70MOD,JX649-2008-01,23.288000,58.000,0.000,20161026001309,20161026001309,20161119135658,20161119140855,20161029044835,20161125222653,G16A477A01,21
860,,,,,,G16A477A01-2,IA,Z101,C70MOD,JX649-2008-01,100.000000,58.000,0.000,20161026000000,20161026000000,20161119140855,20161119150014,20161029022653,20161125172012,G16A477A01,12
861,,,,,,G16A477A01-3,IA,Z101,C70MOD,JX649-2008-01,76.712000,58.000,0.000,20161026000000,20161026000000,20161119150014,20161119153935,20161029044922,20161125185318,G16A477A01,12
